GeneID,Name
LOC105438198,late histone H2A.2.2
LOC100890459,late histone H2B.2.2
LOC577730,ragulator complex protein LAMTOR5
LOC577668,stabilin-2
LOC753771,uncharacterized LOC753771
LOC100889485,angiotensin-converting enzyme
LOC577615,atrial natriuretic peptide receptor 1-like
LOC577362,tight junction protein ZO-1
LOC577299,heterogeneous nuclear ribonucleoprotein A3 homolog 2
LOC577926,cathepsin L1
LOC763308,cathepsin L1
LOC575203,cathepsin L1
LOC575142,cathepsin L1
LOC581313,uncharacterized LOC581313
LOC763978,monocarboxylate transporter 9
LOC105437575,uncharacterized LOC105437575
LOC588428,interaptin
LOC100889495,uncharacterized LOC100889495
LOC575371,glutamate-rich protein 2
LOC576972,signal peptide peptidase-like 2B
LOC582121,aspartate aminotransferase
LOC583825,ankyrin repeat and SOCS box protein 5
LOC583872,serine/threonine-protein kinase Nek4
LOC100888792,solute carrier family 23 member 1
LOC583748,centrosomal protein of 128 kDa
LOC583776,protein SEC13 homolog
LOC752126,cadherin EGF LAG seven-pass G-type receptor 2
LOC580807,mitochondrial substrate carrier family protein ucpB
LOC763729,U3 small nucleolar ribonucleoprotein protein IMP3
LOC580690,mitochondrial substrate carrier family protein ucpB
LOC100888944,uncharacterized LOC100888944
LOC574542,F-box only protein 7
LOC100889955,synapsin
LOC100889413,metalloproteinase inhibitor 2
LOC575337,metalloproteinase inhibitor 1
LOC100888107,uncharacterized LOC100888107
LOC753842,uncharacterized LOC753842
LOC575611,synapsin-3
LOC578076,putative deoxyribonuclease TATDN2
LOC578000,aminoacylase-1
LOC577608,histone-lysine N-methyltransferase SETMAR
LOC580162,protein SEC13 homolog
LOC580222,cadherin EGF LAG seven-pass G-type receptor 2
LOC580874,cadherin EGF LAG seven-pass G-type receptor 2
LOC105443468,mitochondrial substrate carrier family protein ucpB-like
LOC580752,U3 small nucleolar ribonucleoprotein protein IMP3
LOC100889149,metalloproteinase inhibitor 3
LOC762609,metalloproteinase inhibitor 1
LOC575130,metalloproteinase inhibitor 2
LOC575539,metalloproteinase inhibitor 3
LOC100893926,uncharacterized LOC100893926
LOC100893350,polynucleotide 5'-hydroxyl-kinase NOL9
LOC577855,guanine nucleotide-binding protein-like NSN1
LOC577728,mitogen-activated protein kinase 14
LOC577665,sulfatase modifying factor 1
LOC577422,cell wall protein DAN4
LOC593553,protein rolling stone
LOC763404,uncharacterized LOC763404
LOC100893553,pleckstrin homology domain-containing family G member 7-like
LOC100892914,actin cytoskeleton-regulatory complex protein SLA1
LOC592144,adhesion G-protein coupled receptor G4
LOC100893482,uncharacterized LOC100893482
LOC577131,"uncharacterized protein At5g50100, chloroplastic"
LOC592210,calcium-activated chloride channel regulator 4A
LOC100892455,uncharacterized LOC100892455
LOC579958,uncharacterized LOC579958
LOC752613,uncharacterized LOC752613
LOC580381,GnRH-like tetrapeptide
LOC752531,uncharacterized LOC752531
LOC100892097,carbohydrate sulfotransferase 14
LOC105446771,paraneoplastic antigen Ma3-like
LOC582949,protein lin-37 homolog
LOC589769,proline-serine-threonine phosphatase-interacting protein 1
LOC584318,selenocysteine insertion sequence-binding protein 2-like
LOC584294,uncharacterized LOC584294
LOC584274,uncharacterized LOC584274
LOC100888241,cysteine-rich DPF motif domain-containing protein 1
LOC586179,calcium-activated chloride channel regulator 1
LOC574767,cytoplasmic FMR1-interacting protein 2
LOC105436795,uncharacterized LOC105436795
LOC105436798,uncharacterized LOC105436798
LOC100889124,ubiquitin carboxyl-terminal hydrolase 4
LOC586804,UDP-glucuronosyltransferase 2B1
LOC100892045,UDP-glucuronosyltransferase 1-2
LOC586865,UDP-glucuronosyltransferase 2C1
LOC590206,D-aspartate oxidase
LOC590228,D-aspartate oxidase
LOC576147,cyclin-dependent kinase 17
LOC100893266,uncharacterized LOC100893266
LOC105445810,uncharacterized protein PB18E9.04c-like
LOC105439088,glutamine--tRNA ligase
LOC594379,trichohyalin
LOC105439084,UPF0739 protein C1orf74 homolog
LOC755636,mesencephalic astrocyte-derived neurotrophic factor homolog
LOC588149,heat shock 70 kDa protein 14
LOC105438463,uncharacterized LOC105438463
LOC578656,low-density lipoprotein receptor-related protein 4
LOC588526,TBC1 domain family member 30
LOC580279,protein NEDD1
LOC752726,intraflagellar transport protein 122 homolog
LOC580151,ras-related protein Rap-1A
LOC580092,glutamine--tRNA ligase
LOC594612,dual specificity tyrosine-phosphorylation-regulated kinase 2
LOC583300,F-box/LRR-repeat protein 5
LOC100892995,protein ATP6V1FNB
LOC578788,amidase
LOC578599,low-density lipoprotein receptor-related protein 6
LOC105439334,diamine acetyltransferase 2-like
LOC105439336,transmembrane protein 272-like
LOC575578,diamine acetyltransferase 2
LOC575170,fibrillin-1
LOC580782,striatin-interacting protein 1 homolog
LOC593010,TBC1 domain family member 22B
LOC100891544,translation initiation factor IF-2
LOC763087,telomeric repeat-binding factor 2-interacting protein 1
LOC100891770,rab proteins geranylgeranyltransferase component A 2
LOC580692,short transient receptor potential channel 3
LOC105439706,uncharacterized LOC105439706
LOC576378,serine/threonine-protein kinase 4
Sdc,syndecan
LOC577659,zinc finger protein 704
LOC100888280,demethylmenaquinone methyltransferase
LOC754234,ankyrin-1
LOC575396,death-associated protein 1
LOC577291,mitogen-activated protein kinase kinase kinase 2
LOC580514,carboxypeptidase D
LOC580460,zinc finger CCCH domain-containing protein 15
LOC100887915,deleted in malignant brain tumors 1 protein
LOC100891179,SOSS complex subunit B1-A-like
LOC105445164,uncharacterized LOC105445164
LOC754976,protein transport protein Sec61 subunit beta
LOC105446297,uncharacterized LOC105446297
LOC588887,protein Mpv17
LOC591972,interferon-induced helicase C domain-containing protein 1-like
LOC574972,probable ATP-dependent RNA helicase DHX58
LOC593168,protein unc-45 homolog B
LOC589726,protein REDUCED WALL ACETYLATION 1
LOC100893741,uncharacterized LOC100893741
LOC577497,pseudouridine-metabolizing bifunctional protein C1861.05
LOC100891079,uncharacterized LOC100891079
LOC100891083,uncharacterized LOC100891083
LOC100889759,peptidase inhibitor 16
LOC105440159,uncharacterized LOC105440159
LOC583777,uncharacterized LOC583777
LOC105440166,uncharacterized LOC105440166
LOC105440089,uncharacterized LOC105440089
LOC593493,serine/threonine-protein kinase Nek5
LOC100891457,trace amine-associated receptor 6-like
LOC582035,cholesterol 24-hydroxylase
LOC764585,heparan sulfate glucosamine 3-O-sulfotransferase 1
LOC100890548,heparan sulfate glucosamine 3-O-sulfotransferase 1
LOC753465,heparan sulfate glucosamine 3-O-sulfotransferase 1
LOC577184,uncharacterized LOC577184
LOC577252,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial"
LOC752427,histone H4-like
LOC105436858,uncharacterized LOC105436858
LOC580977,NACHT domain- and WD repeat-containing protein 1
LOC580917,uncharacterized WD repeat-containing protein alr3466-like
LOC591208,NACHT domain- and WD repeat-containing protein 1
LOC575011,uncharacterized LOC575011
LOC100893905,dnaJ homolog subfamily C member 22
LOC753779,cholesterol 24-hydroxylase
LOC582335,vacuolar protein-sorting-associated protein 25
LOC105437946,cholesterol 24-hydroxylase-like
LOC752332,dnaJ homolog subfamily C member 22-like
LOC105436856,uncharacterized LOC105436856
LOC592026,cholesterol 24-hydroxylase
LOC588073,uncharacterized LOC588073
LOC762986,uncharacterized LOC762986
LOC105445040,uncharacterized LOC105445040
LOC754555,uncharacterized LOC754555
LOC100893835,uncharacterized LOC100893835
LOC105445038,uncharacterized LOC105445038
LOC584143,band 7 protein AGAP004871
LOC754497,band 7 protein AGAP004871-like
LOC105445033,erythrocyte band 7 integral membrane protein-like
LOC100888199,uncharacterized LOC100888199
LOC105447254,uncharacterized LOC105447254
LOC593908,TGF-beta receptor type-1
LOC575945,apoptosis-inducing factor 2
LOC576214,collagen alpha-1(I) chain
LOC105447255,actin cytoskeleton-regulatory complex protein PAN1
PDE1,phosphodiesterase 1
LOC100891982,low-density lipoprotein receptor-related protein 2
LOC588892,anion exchange protein 2
LOC752580,uncharacterized LOC752580
LOC755114,disco-interacting protein 2 homolog C
LOC576343,glycolipid transfer protein
LOC579062,tyramine receptor 1
LOC100890361,uncharacterized LOC100890361
LOC586488,receptor tyrosine-protein kinase erbB-4
LOC576654,40S ribosomal protein S26
LOC589805,trafficking kinesin-binding protein 1
LOC100890076,low-density lipoprotein receptor-related protein 2
LOC100891580,potassium voltage-gated channel subfamily H member 8
LOC582369,double-stranded RNA-binding protein Staufen homolog 2
LOC105443604,uncharacterized LOC105443604
LOC105442796,tripartite motif containing 13-like
LOC581084,zinc finger protein 875
LOC594187,translocating chain-associated membrane protein 1-like 1
LOC100888691,protein LKAAEAR1
LOC754651,uncharacterized sodium-dependent transporter HI_0736
LOC756912,E3 ubiquitin-protein ligase UHRF1
LOC576859,cytochrome P450 2C15
LOC577172,cytochrome P450 2C15
LOC100889327,cell death protein 3
LOC577488,cholesterol 24-hydroxylase
LOC100891437,cholesterol 24-hydroxylase
LOC105440281,uncharacterized LOC105440281
LOC100891802,titin
LOC583472,X-ray repair cross-complementing protein 5
LOC577796,tubulin epsilon chain
LOC100889918,location of vulva defective 1
LOC582357,chymotrypsin B
LOC100890540,cell surface glycoprotein 1
LOC587883,putative homeodomain transcription factor 2
LOC587935,uncharacterized LOC587935
LOC100891082,ATP-dependent DNA helicase PIF1-like
LOC105445157,uncharacterized LOC105445157
dd185,185/333
LOC753087,185/333
LOC100890500,serine/threonine-protein phosphatase 1 regulatory subunit 10
LOC589523,U11/U12 small nuclear ribonucleoprotein 25 kDa protein
LOC582025,kelch-like protein 17
LOC575774,hyalin
LOC589670,regulating synaptic membrane exocytosis protein 2
LOC100889787,titin homolog
LOC373229,myosin-like protein MlpD
LOC586137,RCC1-like G exchanging factor-like protein
LOC373341,late embryonic histone H4
LOC373340,late embryonic histone H3
LOC594477,AT-rich interactive domain-containing protein 1A
LOC592650,"adenylate kinase 2, mitochondrial-like"
LOC100889087,translation initiation factor eIF-2B subunit delta
LOC580034,serine/arginine repetitive matrix protein 1
LOC100892242,histone-lysine N-methyltransferase SETD1A
LOC100891954,uncharacterized LOC100891954
LOC590026,structural maintenance of chromosomes flexible hinge domain-containing protein 1
LOC105447417,structural maintenance of chromosomes flexible hinge domain-containing protein 1-like
LOC100891020,structural maintenance of chromosomes flexible hinge domain-containing protein 1-like
LOC100890804,structural maintenance of chromosomes flexible hinge domain-containing protein 1
LOC583320,structural maintenance of chromosomes flexible hinge domain-containing protein 1
LOC583297,testicular haploid expressed gene protein
LOC752458,vacuolar protein 8
LOC100893457,zinc finger protein 800
LOC577809,solute carrier organic anion transporter family member 4A1
LOC577875,solute carrier organic anion transporter family member 4A1
LOC577208,solute carrier organic anion transporter family member 4A1
LOC100891320,uncharacterized LOC100891320
LOC584366,G-protein coupled receptor GRL101
LOC100893887,uncharacterized LOC100893887
LOC105437092,uncharacterized LOC105437092
LOC105442819,uncharacterized LOC105442819
LOC582830,nuclear receptor coactivator 7
LOC582706,zinc transporter 2
LOC582642,zinc transporter 2
LOC578090,myosin-2 heavy chain-like
LOC582150,"28S ribosomal protein S28, mitochondrial"
LOC578713,hyalin
LOC578973,uncharacterized LOC578973
LOC587591,lysophospholipid acyltransferase 2
LOC548617,phosphofructokinase
LOC591682,clathrin light chain A
LOC584950,enteropeptidase
LOC584991,chromatin accessibility complex protein 1
LOC586781,adenosine deaminase
LOC590453,monocarboxylate transporter 3
LOC587932,nose resistant to fluoxetine protein 6
LOC592705,nose resistant to fluoxetine protein 6
LOC580601,cytosolic carboxypeptidase 2
LOC576516,heterogeneous nuclear ribonucleoprotein K
LOC100890364,sarcoplasmic reticulum histidine-rich calcium-binding protein
LOC588928,uncharacterized LOC588928
LOC100889575,uncharacterized LOC100889575
LOC586255,uncharacterized LOC586255
LOC583569,cholinesterase 1
LOC583511,leucine-rich repeat-containing protein 51
LOC752681,tumor protein D54
LOC105445855,uncharacterized LOC105445855
LOC580869,solute carrier organic anion transporter family member 4A1
LOC762446,solute carrier organic anion transporter family member 4A1
LOC580972,solute carrier organic anion transporter family member 4A1
LOC576924,solute carrier organic anion transporter family member 4A1
LOC577113,solute carrier organic anion transporter family member 4C1
LOC577239,solute carrier organic anion transporter family member 4A1
LOC105446087,uncharacterized LOC105446087
LOC100889445,bromodomain-containing protein 4B
LOC592660,ubiquitin-protein ligase E3A
LOC105441448,uncharacterized LOC105441448
LOC763697,"glutaminase kidney isoform, mitochondrial"
LOC100893315,uncharacterized LOC100893315
LOC754028,solute carrier family 46 member 3
LOC575444,E3 ubiquitin-protein ligase RNF19A
LOC105446760,uncharacterized LOC105446760
LOC763794,uncharacterized LOC763794
LOC588172,uronyl 2-sulfotransferase
LOC592924,neuropeptides capa receptor
LOC548620,elongation factor 1 alpha
LOC584929,epidermal retinol dehydrogenase 2
LOC754298,COX assembly mitochondrial protein homolog
LOC100892171,uncharacterized LOC100892171
LOC586661,ribose-phosphate pyrophosphokinase 4
LOC100894061,probable threonine protease PRSS50
LOC100888988,uncharacterized LOC100888988
LOC105437286,uncharacterized LOC105437286
LOC752155,uncharacterized LOC752155
LOC100893961,insulin-like growth factor-binding protein complex acid labile subunit
LOC100893877,slit homolog 1 protein
LOC592170,very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2
LOC577430,ras-related GTP-binding protein C
LOC577367,transmembrane and coiled-coil domains protein 2
LOC753986,coiled-coil domain-containing protein 127
LOC763417,BAG family molecular chaperone regulator 3
LOC576186,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase"
LOC576258,retinol dehydrogenase 10-B
LOC589689,retinol dehydrogenase 10-B
LOC589878,sialin
LOC763704,histone H4-like
LOC105441135,uncharacterized LOC105441135
LOC105439737,uncharacterized LOC105439737
LOC105439979,uncharacterized LOC105439979
LOC100891511,uncharacterized LOC100891511
LOC589022,carbohydrate sulfotransferase 11
LOC100891370,carbohydrate sulfotransferase 11
LOC100890988,schlafen-like protein 1
LOC593680,protein eyes shut homolog
LOC578726,MICOS complex subunit MIC27
LOC579807,uncharacterized LOC579807
LOC105443647,uncharacterized LOC105443647
LOC105440702,uncharacterized LOC105440702
LOC586670,BTB/POZ domain-containing protein KCTD21
LOC583871,"pyrroline-5-carboxylate reductase 1, mitochondrial"
LOC583853,pyrroline-5-carboxylate reductase 1-like
LOC763758,solute carrier organic anion transporter family member 5A1
LOC585953,solute carrier organic anion transporter family member 4A1
LOC585933,gastrin-releasing peptide receptor
LOC576243,neurogenic protein mastermind
LOC100890288,SUMO-specific isopeptidase USPL1
LOC583575,putative histone H3.3-like type 3
LOC583617,translocator protein
LOC583662,uncharacterized LOC583662
pabp,polyA-binding protein
LOC105438037,centromere protein O-like
LOC576993,solute carrier organic anion transporter family member 4A1
LOC580383,putative inorganic phosphate cotransporter
LOC580324,sialin
LOC580201,adenosine deaminase
LOC754769,twitchin
LOC574755,putative thiamine transporter SLC35F3
LOC100892278,uncharacterized LOC100892278
LOC592357,lamin-A
LOC587738,cytochrome P450 2U1
LOC576798,telomeric repeat-binding factor 2
LOC578348,uncharacterized protein C2orf50
LOC590843,uncharacterized LOC590843
LOC100890055,uncharacterized LOC100890055
LOC100890142,uncharacterized LOC100890142
LOC100892695,uncharacterized LOC100892695
LOC583168,uncharacterized LOC583168
LOC105437607,bromodomain-containing protein DDB_G0280777-like
LOC100893176,uncharacterized LOC100893176
LOC100893247,uncharacterized LOC100893247
LOC755571,aquaporin AQPAn.G
LOC753728,strongylocin 2
LOC583583,ras-related protein Rab-20
LOC753079,uncharacterized LOC753079
LOC585420,sorting nexin-19
LOC590109,glutamic acid-rich protein
LOC590567,carboxypeptidase B
LOC583305,sodium-dependent phosphate transporter 1
LOC581891,tRNA-splicing endonuclease subunit Sen34
LOC581847,YTH domain-containing family protein 1
LOC588510,androgen-induced gene 1 protein
LOC590056,viral IAP-associated factor homolog
LOC100890911,sugar transporter SWEET1
LOC105447579,leucine-rich repeat-containing protein 4B-like
LOC762899,nose resistant to fluoxetine protein 6
LOC588488,tetratricopeptide repeat protein 32
LOC100890675,uncharacterized LOC100890675
LOC100892159,uncharacterized LOC100892159
LOC762941,biogenesis of lysosome-related organelles complex 1 subunit 5
LOC100890458,uncharacterized LOC100890458
LOC100892365,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like
LOC580912,sodium bicarbonate cotransporter 3
NBC,sodium bicarbonate cotransporter
LOC105446075,uncharacterized LOC105446075
LOC105441843,uncharacterized LOC105441843
LOC105441844,acyl-CoA 6-desaturase
LOC580897,zinc finger protein Aiolos
LOC100889546,cyclin-Y
arc1,ADP-ribosyl cyclase
LOC581039,electrogenic sodium bicarbonate cotransporter 1
LOC579673,uncharacterized LOC579673
LOC100893464,uncharacterized LOC100893464
LOC581114,acyl-CoA 6-desaturase
LOC100890060,cyclin-Y
LOC105446013,uncharacterized LOC105446013
LOC754012,macrophage migration inhibitory factor
LOC575651,spermatogenesis-associated serine-rich protein 2
LOC576495,cytosolic 5'-nucleotidase 3
LOC576357,protein N-lysine methyltransferase METTL21A
LOC100893146,uncharacterized LOC100893146
LOC100892846,ABC transporter F family member 4
LOC576141,uncharacterized LOC576141
LOC590191,tubulin delta chain-like
LOC579692,1-phosphatidylinositol 3-phosphate 5-kinase
LOC100888816,uncharacterized LOC100888816
LOC100890032,vicilin-like seed storage protein At2g18540
LOC593659,la-related protein 4
LOC593646,uncharacterized LOC593646
LOC100889028,probable DNA primase large subunit
LOC100892400,ubiquitin carboxyl-terminal hydrolase 37
LOC755709,nose resistant to fluoxetine protein 6
LOC100892460,nose resistant to fluoxetine protein 6
LOC105444279,uncharacterized LOC105444279
LOC755699,uncharacterized LOC755699
LOC579328,nose resistant to fluoxetine protein 6
LOC586388,ubiquitin-conjugating enzyme E2 E1
LOC586411,feline leukemia virus subgroup C receptor-related protein 2
LOC105437375,uncharacterized LOC105437375
LOC753887,uncharacterized LOC753887
LOC586246,uncharacterized LOC586246
LOC587240,tribbles homolog 2
LOC592598,dual specificity protein kinase CLK2
LOC753190,uncharacterized protein C8orf34 homolog
LOC591667,solute carrier organic anion transporter family member 4A1
LOC591686,carbohydrate sulfotransferase 3
LOC105438628,uncharacterized LOC105438628
LOC579086,monocarboxylate transporter 13
LOC585281,aqualysin-1
LOC754278,MAGUK p55 subfamily member 7
LOC100890031,uncharacterized LOC100890031
LOC105438049,uncharacterized LOC105438049
LOC755589,probable serine incorporator
LOC576324,ubiquinol-cytochrome-c reductase complex assembly factor 2
LOC105437649,uncharacterized LOC105437649
LOC584724,short transient receptor potential channel 3
LOC584747,MFS-type transporter SLC18B1
LOC584771,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A
LOC577973,leucine-rich repeat-containing protein 15
LOC588897,DNA-directed RNA polymerase I subunit RPA49
LOC593349,uncharacterized LOC593349
LOC100889530,uncharacterized serine-rich protein C215.13
LOC100890593,butyrophilin subfamily 2 member A2
LOC100890677,insulin receptor substrate 1
LOC753700,uncharacterized LOC753700
LOC100890155,isopentenyl phosphate kinase
LOC581715,probable enoyl-CoA hydratase echA8
LOC579971,potassium voltage-gated channel subfamily KQT member 4
LOC105439076,uncharacterized LOC105439076
LOC577824,gamma-aminobutyric acid type B receptor subunit 2
LOC575072,uncharacterized LOC575072
LOC575143,rho GTPase-activating protein 18
LOC100891840,pollen-specific leucine-rich repeat extensin-like protein 1
LOC105441126,insulin-like growth factor-binding protein complex acid labile subunit
LOC105437499,uncharacterized LOC105437499
LOC581334,FK506-binding protein 2
LOC575943,membrane progestin receptor gamma
LOC764569,membrane progestin receptor gamma
LOC575982,cytochrome P450 2C15
LOC576116,lengsin-like
LOC105443292,ABC transporter G family member 21-like
LOC105443293,uncharacterized LOC105443293
LOC590101,protein white
MTB1,metallothionein b
LOC752861,metallothionein-B-like
LOC577641,tudor domain-containing protein 7B
LOC577699,peflin
LOC100889425,cAMP-responsive element-binding protein-like 2
LOC105437909,uncharacterized LOC105437909
LOC105441833,uncharacterized LOC105441833
LOC105441832,piggyBac transposable element-derived protein 4
LOC105441830,piggyBac transposable element-derived protein 4-like
LOC583265,uncharacterized protein KIAA0754-like
LOC100893713,uncharacterized LOC100893713
LOC105443415,uncharacterized LOC105443415
LOC105441828,uncharacterized LOC105441828
LOC105443028,uncharacterized LOC105443028
LOC105444971,uncharacterized LOC105444971
LOC586157,dipeptidyl peptidase 1
LOC100888623,solute carrier organic anion transporter family member 3A1
LOC762946,transport and Golgi organization protein 11
LOC105447502,uncharacterized LOC105447502
LOC577240,WSC domain-containing protein 1
LOC577176,cytochrome P450 2U1
LOC577057,WSC domain-containing protein 1
LOC576998,cytochrome P450 2U1
LOC576928,potassium channel subfamily K member 9
LOC756856,"hydroxymethylglutaryl-CoA lyase, mitochondrial"
LOC100893752,uncharacterized LOC100893752
LOC582841,phosphatidate phosphatase LPIN3
LOC582863,uncharacterized LOC582863
LOC588010,sodium-dependent phosphate transporter 2
LOC754287,uncharacterized LOC754287
LOC105446247,uncharacterized LOC105446247
LOC762881,uncharacterized LOC762881
LOC100891850,hyalin
LOC764369,adenylyl cyclase-associated protein 1
LOC100893899,kinesin-like protein KIF13A
LOC100887893,MFS-type transporter SLC18B1
LOC585380,solute carrier organic anion transporter family member 4A1
LOC100893167,uncharacterized LOC100893167
LOC584345,phospholipase ABHD3
LOC105437222,extracellular sulfatase Sulf-1
LOC100893238,extracellular sulfatase Sulf-1
LOC578927,uncharacterized LOC578927
LOC575018,14-3-3-like protein 2
LOC574873,short transient receptor potential channel 3
LOC105443763,piggyBac transposable element-derived protein 4-like
LOC594074,uncharacterized LOC594074
LOC100893528,uncharacterized LOC100893528
LOC100888466,uncharacterized LOC100888466
LOC584380,RNA-binding protein 38
LOC105442919,atrial natriuretic peptide-converting enzyme-like
LOC588394,uncharacterized LOC588394
LOC100892733,MORN repeat-containing protein 2
LOC100891858,MFS-type transporter SLC18B1
LOC574871,protein scribble homolog
LOC100892076,uncharacterized LOC100892076
LOC575208,death-inducer obliterator 1
LOC105446260,uncharacterized LOC105446260
LOC586924,uncharacterized LOC586924
LOC586502,pyrroline-5-carboxylate reductase 3
LOC591885,carbonic anhydrase 14
LOC583821,carbonic anhydrase 14-like
LOC574582,disks large-associated protein 5
LOC105445695,biogenesis of lysosome-related organelles complex 1 subunit 4-like
LOC578571,ras-related protein Ral-A
LOC100891905,uncharacterized LOC100891905
LOC592290,serine/arginine repetitive matrix protein 2
LOC592150,solute carrier family 25 member 51
LOC763159,uncharacterized LOC763159
LOC100891115,uncharacterized LOC100891115
LOC100891193,uncharacterized LOC100891193
LOC577353,dyslexia-associated protein KIAA0319-like protein
LOC581293,protein adenylyltransferase SelO
LOC100891562,uncharacterized LOC100891562
LOC577726,"arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2"
LOC763006,uncharacterized LOC763006
LOC592828,uncharacterized LOC592828
LOC575720,exocyst complex component 3
LOC753609,uncharacterized LOC753609
LOC105443434,zinc finger BED domain-containing protein 1
LOC587071,MPN domain-containing protein
LOC765071,methyltransferase-like protein 27
LOC579149,oxytocin receptor
LOC577066,allatostatin-A receptor-like
LOC100889396,uncharacterized LOC100889396
LOC105443856,"alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase"
LOC588336,protein FAM133
LOC105441385,sodium-coupled monocarboxylate transporter 2-like
LOC100892294,uncharacterized LOC100892294
LOC100893512,titin homolog
LOC576645,cyclin-dependent kinase 14
LOC755623,uncharacterized LOC755623
LOC752320,outer spore wall assembly protein SHE10-like
LOC105441701,mucin-3A-like
LOC581754,"aldehyde dehydrogenase, mitochondrial"
LOC592049,tyrosine-protein phosphatase non-receptor type 23
LOC586432,helicase with zinc finger domain 2
LOC586045,helicase with zinc finger domain 2
LOC587947,solute carrier family 15 member 2
LOC105443551,G-protein coupled receptor moody-like
LOC105443552,serine racemase-like
LOC100887983,uncharacterized LOC100887983
adv,advillin
LOC100890918,hyccin
LOC100889523,uncharacterized LOC100889523
LOC579173,uncharacterized LOC579173
LOC105438405,echinoidin-like
LOC100892772,deleted in malignant brain tumors 1 protein
LOC584960,solute carrier organic anion transporter family member 4A1-like
LOC100894059,retinol dehydrogenase 8
LOC100893974,uncharacterized LOC100893974
LOC105436999,serine/arginine repetitive matrix protein 2-like
LOC578781,supervillin
LOC105442414,uncharacterized LOC105442414
LOC100890787,transmembrane GTPase fzo
LOC100891628,tripartite motif-containing protein 2
LOC584818,uncharacterized LOC584818
LOC585535,voltage-dependent L-type calcium channel subunit beta-1
LOC100891432,putative gamma-glutamylcyclotransferase CG2811
LOC763634,tyramine receptor 1
LOC590183,inactive dipeptidyl peptidase 10
LOC580125,gastrin/cholecystokinin type B receptor
LOC581361,uncharacterized LOC581361
LOC100888008,lengsin
LOC586955,uncharacterized LOC586955
LOC100888082,protein FAM207A
LOC100888152,fibrous sheath CABYR-binding protein
LOC586977,superoxide dismutase [Mn/Fe]
LOC105437937,uncharacterized LOC105437937
LOC100888294,WD repeat-containing protein 86
LOC752566,protein CNPPD1
LOC100887944,uncharacterized LOC100887944
LOC587668,titin
LOC105445992,"myosin light chain kinase, smooth muscle-like"
LOC590007,titin
LOC580791,neurobeachin-like protein 1
LOC105439888,uncharacterized LOC105439888
LOC105445990,uncharacterized LOC105445990
LOC585496,uncharacterized LOC585496
LOC576680,aldo-keto reductase family 1 member A1
LOC576614,peptidyl-prolyl cis-trans isomerase FKBP14
LOC576529,sodium/myo-inositol cotransporter
LOC592572,acyl-coenzyme A amino acid N-acyltransferase 1
LOC753741,acyl-coenzyme A amino acid N-acyltransferase 2
LOC590385,mitogen-activated protein kinase kinase kinase 13-A
LOC584508,cytochrome P450 2J6
LOC578079,uncharacterized LOC578079
LOC100891315,E3 ubiquitin-protein ligase TRIM39
LOC578275,DNA topoisomerase 2-alpha
LOC100891238,uncharacterized LOC100891238
LOC577848,uncharacterized LOC577848
LOC100891012,transmembrane protein 18
LOC578462,gamma-2-syntrophin
LOC578828,E3 ubiquitin-protein ligase Midline-1
LOC578897,VID27-like protein
LOC578962,stromal cell-derived factor 2
LOC100890577,actin-binding Rho-activating protein
LOC754420,calmodulin-regulated spectrin-associated protein 2
LOC105445896,protein FAM167A-like
LOC100892968,monocarboxylate transporter 14-like
LOC579551,uncharacterized LOC579551
LOC756604,homeobox protein Hox-D9a
LOC576049,"UMP-CMP kinase 2, mitochondrial"
LOC763262,leukocyte surface antigen CD53-like
LOC100892996,uncharacterized LOC100892996
LOC577943,uncharacterized LOC577943
LOC578017,uncharacterized LOC578017
LOC105444485,uncharacterized LOC105444485
LOC578198,kalirin
LOC105446090,triple functional domain protein-like
LOC100893604,kalirin
LOC100893047,kalirin
LOC764450,carbohydrate sulfotransferase 15-like
LOC579940,carbohydrate sulfotransferase 15
LOC584390,histamine N-methyltransferase
LOC586543,oocyte zinc finger protein XlCOF6
LOC586513,CTD small phosphatase-like protein
LOC590964,uncharacterized LOC590964
LOC756776,uncharacterized LOC756776
LOC756768,uncharacterized LOC756768
LOC587263,lysozyme
LOC100894140,leucine zipper protein 1
LOC591391,uncharacterized LOC591391
LOC590836,probable GPI-anchored adhesin-like protein PGA55
LOC586563,tumor necrosis factor receptor superfamily member 16
LOC586586,sperm-activating peptides
LOC754552,ankyrin repeat domain-containing protein 50-like
LOC578627,ras-related protein Rab-5B
LOC100893897,protein phosphatase 2C-like domain-containing protein 1
LOC100893469,repressor of yield of DENV protein homolog
LOC105446391,uncharacterized LOC105446391
wnt1,Wnt family member 1
LOC105438885,uncharacterized LOC105438885
LOC589937,serum paraoxonase/arylesterase 2
LOC592771,"alanine--tRNA ligase, cytoplasmic"
LOC579169,uncharacterized LOC579169
LOC100888550,histamine H1 receptor
LOC585959,sialin
LOC757208,monocarboxylate transporter 12-B
LOC576983,striated muscle preferentially expressed protein kinase
